archive,archive_status,coverage90,crps,ece,label,method,native_gaussian_nlpd,qualification,rmse,seed,status_path,strict_convergence_passed,task1_convergence
/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/convergence_repair_v1/gpu_execution_plan/prelock_lmc_gpu_s5_s7_v1/seed5/lmc_svgp/predictions.npz,valid,0.6587412587412588,0.1808274246022465,0.1690909090909091,LMC-SVGP,lmc_svgp,0.8110227282431511,exploratory_budget_limited,0.3085715557051748,5,/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/convergence_repair_v1/gpu_execution_plan/prelock_lmc_gpu_s5_s7_v1/seed5/lmc_svgp/result.json,False,max_budget_not_converged
/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/convergence_repair_v1/gpu_execution_plan/prelock_lmc_gpu_s5_s7_v1/seed6/lmc_svgp/predictions.npz,valid,0.5986013986013986,0.22894788244549732,0.19615384615384618,LMC-SVGP,lmc_svgp,1.6471149134891165,exploratory_budget_limited,0.39873629342921785,6,/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/convergence_repair_v1/gpu_execution_plan/prelock_lmc_gpu_s5_s7_v1/seed6/lmc_svgp/result.json,False,max_budget_not_converged
/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/convergence_repair_v1/gpu_execution_plan/prelock_lmc_gpu_s5_s7_v1/seed7/lmc_svgp/predictions.npz,valid,0.6636363636363637,0.17976075586998497,0.17657342657342653,LMC-SVGP,lmc_svgp,0.784666546656532,exploratory_budget_limited,0.3056261080366576,7,/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/convergence_repair_v1/gpu_execution_plan/prelock_lmc_gpu_s5_s7_v1/seed7/lmc_svgp/result.json,False,max_budget_not_converged
/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/formal_repaired_4090_v5/imc_accelerated_budget_relaxed_gpu_v1/seed5/imc_svgp/predictions.npz,valid,0.6503496503496503,0.1880389736815289,0.18125874125874125,IMC-SVGP,imc_svgp,0.7996102361906375,exploratory_budget_relaxed,0.3182935380056094,5,/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/formal_repaired_4090_v5/imc_accelerated_budget_relaxed_gpu_v1/seed5/imc_svgp/result.json,False,max_budget_not_converged
/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/formal_repaired_4090_v5/imc_accelerated_budget_relaxed_gpu_v1/seed6/imc_svgp/predictions.npz,valid,0.6251748251748251,0.22548990853969397,0.17965034965034965,IMC-SVGP,imc_svgp,1.4147439012240097,exploratory_budget_relaxed,0.3951582848931634,6,/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/formal_repaired_4090_v5/imc_accelerated_budget_relaxed_gpu_v1/seed6/imc_svgp/result.json,False,max_budget_not_converged
/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/formal_repaired_4090_v5/imc_accelerated_budget_relaxed_gpu_v1/seed7/imc_svgp/predictions.npz,valid,0.66993006993007,0.1871313774124791,0.17804195804195802,IMC-SVGP,imc_svgp,0.7872002270613091,exploratory_budget_relaxed,0.31712088008934153,7,/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/formal_repaired_4090_v5/imc_accelerated_budget_relaxed_gpu_v1/seed7/imc_svgp/result.json,False,max_budget_not_converged
/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/formal_repaired_4090_v5/fsde_accelerated_budget_relaxed_gpu_v1/seed5/fsde_svi/predictions.npz,valid,0.9195804195804196,0.24537418457443289,0.030489510489510485,FSDE-SVI,fsde_svi,0.5938793732904318,exploratory_budget_relaxed,0.4338195164767279,5,/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/formal_repaired_4090_v5/fsde_accelerated_budget_relaxed_gpu_v1/seed5/fsde_svi/result.json,False,max_budget_not_converged
/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/formal_repaired_4090_v5/fsde_accelerated_budget_relaxed_gpu_v1/seed6/fsde_svi/predictions.npz,valid,0.8937062937062937,0.2757906746329233,0.023566433566433564,FSDE-SVI,fsde_svi,0.78846061608398,exploratory_budget_relaxed,0.524514435261273,6,/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/formal_repaired_4090_v5/fsde_accelerated_budget_relaxed_gpu_v1/seed6/fsde_svi/result.json,False,max_budget_not_converged
/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/formal_repaired_4090_v5/fsde_accelerated_budget_relaxed_gpu_v1/seed7/fsde_svi/predictions.npz,valid,0.9223776223776223,0.2529565411094764,0.017202797202797205,FSDE-SVI,fsde_svi,0.6255295298992795,exploratory_budget_relaxed,0.4532219656964436,7,/root/autodl-tmp/stvgp_covid_cloud_57b0b2d/baselines/covid_long_setting_b/results/formal_repaired_4090_v5/fsde_accelerated_budget_relaxed_gpu_v1/seed7/fsde_svi/result.json,False,max_budget_not_converged
